step,temperature,twl
244,12.540601679940037,4051
245,11.913571595943035,4091
246,11.317893016145883,3980
247,10.751998365338588,3932
248,10.214398447071659,3817
249,9.703678524718075,3867
250,9.21849459848217,3937
251,8.757569868558061,3600
252,8.319691375130157,3627
253,7.903706806373648,3451
254,7.508521466054965,3537
255,7.1330953927522165,3618
256,6.776440623114605,3430
257,6.437618591958874,3357
258,6.115737662360931,3397
259,5.809950779242884,3241
260,5.51945324028074,3301
261,5.243480578266703,3134
262,4.981306549353367,3128
263,4.732241221885698,3039
264,4.495629160791413,2952
265,4.270847702751842,2929
266,4.05730531761425,2940
267,3.8544400517335373,2921
268,3.6617180491468604,2846
269,3.478632146689517,2747
270,3.304700539355041,2769
271,3.139465512387289,2780
272,2.9824922367679245,2649
273,2.833367624929528,2713
274,2.6916992436830514,2686
275,2.5571142814988987,2623
276,2.4292585674239535,2592
277,2.3077956390527556,2558
278,2.192405857100118,2589
279,2.082785564245112,2496
280,1.9786462860328562,2517
281,1.8797139717312132,2514
282,1.7857282731446524,2492
283,1.6964418594874198,2475
284,1.6116197665130487,2475
285,1.5310387781873962,2442
286,1.4544868392780264,2413
287,1.381762497314125,2405
288,1.3126743724484187,2382
289,1.2470406538259977,2379
290,1.1846886211346979,2371
291,1.1254541900779629,2372
292,1.0691814805740647,2373
293,1.0157224065453614,2341
294,0.9649362862180932,2340
295,0.9166894719071885,2326
296,0.8708549983118291,2324
297,0.8273122483962376,2315
298,0.7859466359764257,2310
299,0.7466493041776043,2303
300,0.7093168389687241,2300
301,0.6738509970202878,2300
302,0.6401584471692734,2299
303,0.6081505248108097,2283
304,0.5777429985702691,2273
305,0.5488558486417556,2270
306,0.5214130562096678,2268
307,0.4953424033991844,2260
308,0.47057528322922515,2258
309,0.4470465190677639,2252
310,0.4246941931143757,2252
311,0.4034594834586569,2254
312,0.38328650928572405,2244
313,0.36412218382143785,2241
314,0.34591607463036594,2234
315,0.32862027089884766,2235
316,0.31218925735390524,2229
317,0.29657979448620997,2226
318,0.28175080476189945,2225
319,0.26766326452380446,2226
320,0.25428010129761425,2226
321,0.24156609623273353,2223
322,0.22948779142109685,2222
323,0.218013401850042,2222
324,0.2071127317575399,2218
325,0.1967570951696629,2212
326,0.18691924041117974,2210
327,0.17757327839062076,2210
328,0.16869461447108972,2209
329,0.16025988374753522,2209
330,0.15224688956015844,2209
331,0.1446345450821505,2208
332,0.13740281782804298,2208
333,0.13053267693664083,2208
334,0.12400604308980878,2208
335,0.11780574093531834,2208
336,0.11191545388855242,2206
337,0.1063196811941248,2206
338,0.10100369713441855,2206
339,0.09595351227769762,2206
340,0.09115583666381273,2206
341,0.08659804483062208,2205
342,0.08226814258909097,2205
343,0.07815473545963642,2205
344,0.07424699868665459,2205
345,0.07053464875232186,2202
346,0.06700791631470576,2200
347,0.06365752049897047,2200
348,0.06047464447402195,2200
349,0.05745091225032085,2197
350,0.054578366637804805,2196
351,0.051849448305914564,2196
352,0.04925697589061883,2196
353,0.046794127096087886,2196
354,0.04445442074128349,2196
355,0.04223169970421931,2193
356,0.040120114719008344,2193
357,0.03811410898305793,2193
358,0.03620840353390503,2193
359,0.034397983357209776,2191
360,0.03267808418934928,2191
361,0.031044179979881816,2189
362,0.029491970980887725,2188
363,0.028017372431843338,2187
364,0.026616503810251168,2187
365,0.02528567861973861,2185
366,0.02402139468875168,2185
367,0.022820324954314092,2185
368,0.021679308706598385,2183
369,0.020595343271268465,2183
370,0.01956557610770504,2183
371,0.018587297302319786,2183
372,0.017657932437203795,2183
373,0.016775035815343606,2182
374,0.015936284024576426,2182
375,0.015139469823347605,2182
376,0.014382496332180224,2182
377,0.013663371515571213,2182
378,0.012980202939792651,2182
379,0.012331192792803019,2182
380,0.011714633153162868,2182
381,0.011128901495504724,2182
382,0.010572456420729487,2182
383,0.010043833599693013,2182
384,0.009541641919708362,2182
385,0.009064559823722944,2182
386,0.008611331832536796,2182
387,0.008180765240909956,2181
388,0.007771726978864458,2181
389,0.007383140629921235,2181
390,0.007013983598425173,2181
391,0.006663284418503914,2181
392,0.006330120197578718,2181
393,0.0060136141876997815,2181
394,0.005712933478314792,2181
395,0.0054272868043990525,2181
396,0.0051559224641791,2181
397,0.0048981263409701445,2181
398,0.004653220023921637,2181
399,0.004420559022725555,2181
400,0.004199531071589277,2181
401,0.003989554518009813,2181
402,0.0037900767921093224,2180
403,0.003600572952503856,2179
404,0.003420544304878663,2179
405,0.0032495170896347297,2178
406,0.003087041235152993,2178
407,0.0029326891733953433,2177
408,0.002786054714725576,2177
